stopId,stopPublicId,name,coordinate,type,flag,stopAccessibilityMask,lines,directionPerLine,id
2156,2156,AVENUE RD / CASTLE ROCK DR,"{'lat': 43.852181, 'lon': -79.44583}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2156
2784,2784,AVENUE RD / CARRVILLE RD,"{'lat': 43.85071, 'lon': -79.445608}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2784
2785,2785,AVENUE RD / BIRCH AV,"{'lat': 43.848033, 'lon': -79.44454}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2785
2786,2786,AVENUE RD / DENHAM DR,"{'lat': 43.845944, 'lon': -79.443838}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2786
2787,2787,EDGAR AV STOP # 2787,"{'lat': 43.846405, 'lon': -79.440723}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2787
2788,2788,PEARSON AV / EDGAR AV,"{'lat': 43.846739, 'lon': -79.438173}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2788
2789,2789,PEARSON AV / SCOTT DR,"{'lat': 43.845127, 'lon': -79.438166}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2789
2790,2790,PEARSON AV / WESTWOOD LANE,"{'lat': 43.84312, 'lon': -79.43757}",S,,0,"['083', '443']","['SOUTHBOUND', 'MORNING']",2790
2791,2791,PEARSON AV / ROOSEVELT DR,"{'lat': 43.841202, 'lon': -79.437037}",S,,1,"['083', '443']","['SOUTHBOUND', 'MORNING']",2791
5350,5350,PEARSON AV STOP # 5350,"{'lat': 43.839268, 'lon': -79.437065}",S,,0,"['083', '443', '444']","['SOUTHBOUND', 'MORNING', 'AFTERNOON']",5350
2792,2792,PEARSON AV / GARDEN AV,"{'lat': 43.838049, 'lon': -79.436466}",N,,1,"['083', '443', '444']","['SOUTHBOUND', 'MORNING', 'AFTERNOON']",2792
2801,2801,GARDEN AV / YONGE ST,"{'lat': 43.8391, 'lon': -79.430101}",S,,0,"['083', '087', '443', '444']","['SOUTHBOUND', 'EASTBOUND', 'MORNING', 'AFTERNOON']",2801
2147,2147,HILLCREST MALL STOP # 2147,"{'lat': 43.857063, 'lon': -79.436076}",N,,0,"['083A', '083A']","['NORTHBOUND', 'SOUTHBOUND']",2147
2152,2152,BAIF BLVD / SPRINGHEAD GDNS,"{'lat': 43.857245, 'lon': -79.439394}",S,,1,['083A'],['NORTHBOUND'],2152
2707,2707,MILL ST / BRIDGEPORT ST,"{'lat': 43.876608, 'lon': -79.448258}",S,,1,"['083A', '440']","['NORTHBOUND', 'AFTERNOON']",2707
2708,2708,MILL ST / LUCAS ST,"{'lat': 43.877321, 'lon': -79.444782}",S,,1,"['083A', '440']","['NORTHBOUND', 'AFTERNOON']",2708
2709,2709,HALL ST / WRIGHT ST,"{'lat': 43.877601, 'lon': -79.442031}",S,,1,"['083A', '440']","['NORTHBOUND', 'AFTERNOON']",2709
15518,6015,WRIGHT ST / YONGE ST,"{'lat': 43.877887, 'lon': -79.439378}",N,,1,"['083A', '440']","['NORTHBOUND', 'AFTERNOON']",6015
2747,2747,CROSBY AV / YONGE ST,"{'lat': 43.880154, 'lon': -79.438719}",S,,1,['083A'],['NORTHBOUND'],2747
2748,2748,CROSBY AV / PUGSLEY AV,"{'lat': 43.88097, 'lon': -79.435105}",S,,0,['083A'],['NORTHBOUND'],2748
2714,2714,CROSBY AV / NEWKIRK RD,"{'lat': 43.88221, 'lon': -79.429606}",S,,0,['083A'],['NORTHBOUND'],2714
15617,6071,CROSBY AV / NEWKIRK RD,"{'lat': 43.882548, 'lon': -79.428701}",S,,1,"['083A', '086']","['NORTHBOUND', 'SOUTHBOUND']",6071
2715,2715,CROSBY AV STOP # 2715,"{'lat': 43.883392, 'lon': -79.425803}",S,,0,"['083A', '086']","['NORTHBOUND', 'SOUTHBOUND']",2715
2716,2716,CROSBY AV / NEAL DR,"{'lat': 43.884053, 'lon': -79.422847}",S,,0,"['083A', '086']","['NORTHBOUND', 'SOUTHBOUND']",2716
2728,2728,CROSBY AV / BAYVIEW AV,"{'lat': 43.885105, 'lon': -79.417967}",N,,1,"['083A', '086']","['NORTHBOUND', 'SOUTHBOUND']",2728
2729,2729,REDSTONE RD / QUEENSWAY DR,"{'lat': 43.885612, 'lon': -79.415586}",S,,1,['083A'],['NORTHBOUND'],2729
2730,2730,REDSTONE RD / FRANK ENDEAN RD,"{'lat': 43.886265, 'lon': -79.413663}",S,,0,['083A'],['NORTHBOUND'],2730
2731,2731,REDSTONE RD / JAGUAR GATE,"{'lat': 43.886877, 'lon': -79.410907}",S,,1,['083A'],['NORTHBOUND'],2731
2732,2732,REDSTONE RD / SHIRLEY DR,"{'lat': 43.887528, 'lon': -79.407915}",S,,1,['083A'],['NORTHBOUND'],2732
2733,2733,REDSTONE RD / MONACO CRES,"{'lat': 43.887648, 'lon': -79.404139}",S,,1,['083A'],['NORTHBOUND'],2733
2734,2734,REDSTONE RD STOP # 2734,"{'lat': 43.888229, 'lon': -79.401495}",S,,1,['083A'],['NORTHBOUND'],2734
4930,4930,REDSTONE RD / PRINCETON AV,"{'lat': 43.889299, 'lon': -79.40047}",S,,1,['083A'],['NORTHBOUND'],4930
5162,5162,REDSTONE RD / TOPOROWSKI AV,"{'lat': 43.892766, 'lon': -79.400277}",S,,1,['083A'],['NORTHBOUND'],5162
5161,5161,REDSTONE RD / MARACA DR,"{'lat': 43.894163, 'lon': -79.400055}",S,,0,['083A'],['NORTHBOUND'],5161
5159,5159,REDSTONE RD / ELGIN MILLS RD,"{'lat': 43.897048, 'lon': -79.400773}",N,,1,['083A'],['NORTHBOUND'],5159
2739,2739,REDSTONE RD / JAGUAR GATE,"{'lat': 43.887094, 'lon': -79.4104}",S,,1,['083A'],['SOUTHBOUND'],2739
2740,2740,REDSTONE RD / FRANK ENDEAN RD,"{'lat': 43.886472, 'lon': -79.413281}",S,,1,['083A'],['SOUTHBOUND'],2740
2741,2741,REDSTONE RD / BAYVIEW AV,"{'lat': 43.885327, 'lon': -79.41745}",N,,1,['083A'],['SOUTHBOUND'],2741
15618,6069,CROSBY AV / BAYVIEW AV,"{'lat': 43.885157, 'lon': -79.418293}",S,,1,"['083A', '086']","['SOUTHBOUND', 'NORTHBOUND']",6069
2742,2742,CROSBY AV / NEAL DR,"{'lat': 43.884188, 'lon': -79.422634}",S,,1,"['083A', '086']","['SOUTHBOUND', 'NORTHBOUND']",2742
2743,2743,CROSBY AV STOP # 2743,"{'lat': 43.883561, 'lon': -79.425659}",S,,0,"['083A', '086']","['SOUTHBOUND', 'NORTHBOUND']",2743
5091,5091,CROSBY AV / NEWKIRK AV,"{'lat': 43.882166, 'lon': -79.430093}",S,,1,['083A'],['SOUTHBOUND'],5091
2744,2744,CROSBY AV / PUGSLEY AV,"{'lat': 43.881256, 'lon': -79.434311}",S,,1,['083A'],['SOUTHBOUND'],2744
574,9786,YONGE / CROSBY,"{'lat': 43.8795, 'lon': -79.439322}",N,,1,"['083A', '098|099', '099', '601', '601B']","['SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",9786
4692,4692,YONGE ST / WRIGHT ST,"{'lat': 43.878121, 'lon': -79.43898}",S,,1,"['083A', '098|099', '099']","['SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND']",4692
2752,2752,WRIGHT ST / HALL ST,"{'lat': 43.877472, 'lon': -79.441748}",S,,1,"['083A', '440']","['SOUTHBOUND', 'MORNING']",2752
2753,2753,MILL ST / LUCAS ST,"{'lat': 43.877457, 'lon': -79.444441}",S,,0,"['083A', '440']","['SOUTHBOUND', 'MORNING']",2753
2754,2754,MILL ST / LIBBY BLVD,"{'lat': 43.876712, 'lon': -79.448088}",S,,0,"['083A', '440']","['SOUTHBOUND', 'MORNING']",2754
2755,2755,MILL ST / WOOD LANE,"{'lat': 43.87608, 'lon': -79.451059}",N,,0,"['083A', '440']","['SOUTHBOUND', 'MORNING']",2755
15868,6147,BAIF BLVD / YONGE ST,"{'lat': 43.85822, 'lon': -79.43506}",S,,1,['083A'],['SOUTHBOUND'],6147
3038,3038,RUTHERFORD RD / ISLINGTON AV,"{'lat': 43.817264, 'lon': -79.598943}",S,,1,"['085', '085', '461']","['EASTBOUND', 'EASTBOUND', 'MORNING']",3038
3039,3039,RUTHERFORD RD STOP # 3039,"{'lat': 43.817917, 'lon': -79.595808}",S,,1,"['085', '461', '468']","['EASTBOUND', 'MORNING', 'MORNING']",3039
3040,3040,RUTHERFORD RD / PINE VALLEY DR,"{'lat': 43.821221, 'lon': -79.581353}",S,,1,['085'],['EASTBOUND'],3040
3041,3041,RUTHERFORD RD / BABAK BLVD,"{'lat': 43.822241, 'lon': -79.576334}",S,,1,['085'],['EASTBOUND'],3041
3042,3042,RUTHERFORD RD / VELMAR DR,"{'lat': 43.823841, 'lon': -79.568376}",S,,1,['085'],['EASTBOUND'],3042
3043,3043,RUTHERFORD RD / FOSSIL HILL RD,"{'lat': 43.824944, 'lon': -79.563054}",S,,1,['085'],['EASTBOUND'],3043
3057,3057,RUTHERFORD RD / JULLIARD DR,"{'lat': 43.829826, 'lon': -79.536258}",S,,1,['085'],['EASTBOUND'],3057
3058,3058,RUTHERFORD RD / JANE ST,"{'lat': 43.830632, 'lon': -79.533053}",S,,1,['085'],['EASTBOUND'],3058
3321,3321,VAUGHAN MILLS TERMINAL PLATFORM 7,"{'lat': 43.827009, 'lon': -79.533949}",N,,1,['085'],['EASTBOUND'],3321
17142,6975,RUTHERFORD RD STOP # 6975,"{'lat': 43.832303, 'lon': -79.52681}",S,,1,['085'],['EASTBOUND'],6975
3059,3059,RUTHERFORD RD / CREDITSTONE RD,"{'lat': 43.833247, 'lon': -79.522334}",S,,1,['085'],['EASTBOUND'],3059
3060,3060,RUTHERFORD RD / ROTATIONAL DR,"{'lat': 43.834339, 'lon': -79.517633}",S,,1,"['085', '465']","['EASTBOUND', 'AFTERNOON']",3060
3061,3061,RUTHERFORD RD / GREENOCK DR,"{'lat': 43.83509, 'lon': -79.51401}",S,,0,"['085', '465']","['EASTBOUND', 'AFTERNOON']",3061
3062,3062,RUTHERFORD RD / KEELE ST,"{'lat': 43.836217, 'lon': -79.50858}",N,,0,['085'],['EASTBOUND'],3062
5888,5888,RUTHERFORD RD / JACOB KEFFER PKWY,"{'lat': 43.836717, 'lon': -79.506422}",S,,1,['085'],['EASTBOUND'],5888
1694,1694,RUTHERFORD RD / WESTBURNE DR,"{'lat': 43.838176, 'lon': -79.502653}",S,,1,['085'],['EASTBOUND'],1694
3335,3335,RUTHERFORD GO STATION PLATFORM 4,"{'lat': 43.838683, 'lon': -79.49967}",N,,1,['085'],['EASTBOUND'],3335
17730,7368,RUTHERFORD RD STOP # 7368,"{'lat': 43.838986, 'lon': -79.499936}",S,,1,['085'],['EASTBOUND'],7368
1696,1696,RUTHERFORD RD / CONFEDERATION PKWY,"{'lat': 43.840558, 'lon': -79.492587}",S,,1,['085'],['EASTBOUND'],1696
1698,1698,RUTHERFORD RD / FOREST RUN BLVD,"{'lat': 43.841654, 'lon': -79.487236}",S,,1,"['085', '105']","['EASTBOUND', 'SOUTHBOUND']",1698
1700,1700,RUTHERFORD RD / DUFFERIN ST,"{'lat': 43.842449, 'lon': -79.483409}",S,,1,"['085', '105']","['EASTBOUND', 'SOUTHBOUND']",1700
16065,6280,RUTHERFORD RD / PLEASANT RIDGE AV,"{'lat': 43.843803, 'lon': -79.47708}",S,,0,['085'],['EASTBOUND'],6280
3063,3063,RUTHERFORD RD / THORNHILL WOODS DR,"{'lat': 43.845105, 'lon': -79.470598}",S,,0,['085'],['EASTBOUND'],3063
5310,5310,RUTHERFORD RD / ILAN RAMON BLVD,"{'lat': 43.846805, 'lon': -79.462243}",S,,0,['085'],['EASTBOUND'],5310
15664,6149,VOGELL RD / BRODIE DR,"{'lat': 43.865499, 'lon': -79.382504}",S,,0,"['085', '090B', '090B']","['EASTBOUND', 'NORTHBOUND', 'SOUTHBOUND']",6149
15842,6150,BRODIE DR STOP # 6150,"{'lat': 43.867234, 'lon': -79.385611}",N,,1,"['085', '085', '090B', '090B']","['EASTBOUND', 'WESTBOUND', 'NORTHBOUND', 'SOUTHBOUND']",6150
15843,6151,BRODIE DR / ORLANDO DR,"{'lat': 43.869696, 'lon': -79.386453}",S,,0,"['085', '090B', '090B']","['WESTBOUND', 'NORTHBOUND', 'SOUTHBOUND']",6151
16917,6812,LESLIE ST STOP # 6812,"{'lat': 43.865758, 'lon': -79.387789}",S,,1,"['085', '090', '090B', '090B']","['WESTBOUND', 'SOUTHBOUND', 'NORTHBOUND', 'SOUTHBOUND']",6812
1919,1919,LESLIE ST / 16TH AV,"{'lat': 43.862688, 'lon': -79.387151}",S,,0,"['085', '090', '090B', '090B']","['WESTBOUND', 'SOUTHBOUND', 'NORTHBOUND', 'SOUTHBOUND']",1919
5311,5311,RUTHERFORD RD / ILAN RAMON BLVD,"{'lat': 43.847164, 'lon': -79.46167}",S,,1,['085'],['WESTBOUND'],5311
1283,1283,RUTHERFORD RD / THOMAS COOK AV,"{'lat': 43.84546, 'lon': -79.469857}",S,,1,['085'],['WESTBOUND'],1283
5867,5867,RUTHERFORD RD / BLUE GROUSE RD,"{'lat': 43.844851, 'lon': -79.47304}",S,,1,['085'],['WESTBOUND'],5867
5868,5868,RUTHERFORD RD / CRIMSON FOREST DR,"{'lat': 43.844183, 'lon': -79.476325}",S,,0,['085'],['WESTBOUND'],5868
5034,5034,RUTHERFORD RD / DUFFERIN ST,"{'lat': 43.84286, 'lon': -79.482569}",S,,0,['085'],['WESTBOUND'],5034
16064,6279,RUTHERFORD RD / GRAND TRUNK AV,"{'lat': 43.842052, 'lon': -79.486606}",S,,0,['085'],['WESTBOUND'],6279
1689,1689,RUTHERFORD RD / PETER RUPERT AV,"{'lat': 43.840926, 'lon': -79.491921}",S,,1,['085'],['WESTBOUND'],1689
16121,6309,RUTHERFORD RD STOP # 6309,"{'lat': 43.839244, 'lon': -79.500233}",S,,1,"['085', '471']","['WESTBOUND', 'AFTERNOON']",6309
3333,3333,RUTHERFORD GO STATION PLATFORM 5,"{'lat': 43.838647, 'lon': -79.499377}",N,,1,['085'],['WESTBOUND'],3333
1690,1690,RUTHERFORD RD / BARRHILL RD,"{'lat': 43.838655, 'lon': -79.502092}",S,,1,"['085', '471']","['WESTBOUND', 'AFTERNOON']",1690
1692,1692,RUTHERFORD RD / KEELE ST,"{'lat': 43.836714, 'lon': -79.507436}",N,,1,"['085', '471']","['WESTBOUND', 'AFTERNOON']",1692
3027,3027,RUTHERFORD RD / GREENOCK DR,"{'lat': 43.835411, 'lon': -79.513541}",S,,0,"['085', '465', '471']","['WESTBOUND', 'MORNING', 'AFTERNOON']",3027
3028,3028,RUTHERFORD RD / ROTATIONAL DR,"{'lat': 43.834686, 'lon': -79.517067}",S,,1,"['085', '465', '471']","['WESTBOUND', 'MORNING', 'AFTERNOON']",3028
3029,3029,RUTHERFORD RD / MELVILLE AV,"{'lat': 43.833661, 'lon': -79.521677}",S,,1,"['085', '465', '471']","['WESTBOUND', 'MORNING', 'AFTERNOON']",3029
17141,6974,RUTHERFORD RD STOP # 6974,"{'lat': 43.832629, 'lon': -79.526454}",S,,1,"['085', '471']","['WESTBOUND', 'AFTERNOON']",6974
3315,3315,VAUGHAN MILLS TERMINAL PLATFORM 3,"{'lat': 43.827276, 'lon': -79.534178}",N,,1,['085'],['WESTBOUND'],3315
17867,7481,RUTHERFORD RD / JULLIARD DR,"{'lat': 43.83031, 'lon': -79.535398}",S,,1,['085'],['WESTBOUND'],7481
3031,3031,RUTHERFORD RD / SWEETRIVER BLVD,"{'lat': 43.829518, 'lon': -79.538856}",S,,1,['085'],['WESTBOUND'],3031
3033,3033,RUTHERFORD RD / FOSSIL HILL RD,"{'lat': 43.825296, 'lon': -79.562378}",S,,1,"['085', '466', '469']","['WESTBOUND', 'MORNING', 'AFTERNOON']",3033
3034,3034,RUTHERFORD RD / ST. CLARE BLVD,"{'lat': 43.824281, 'lon': -79.567447}",S,,1,['085'],['WESTBOUND'],3034
3035,3035,RUTHERFORD RD / VIA CAMPANILE,"{'lat': 43.82264, 'lon': -79.575635}",S,,1,['085'],['WESTBOUND'],3035
3036,3036,RUTHERFORD RD / PINE VALLEY DR,"{'lat': 43.821335, 'lon': -79.58189}",S,,1,['085'],['WESTBOUND'],3036
3037,3037,RUTHERFORD RD STOP # 3037,"{'lat': 43.818276, 'lon': -79.595246}",S,,1,"['085', '468']","['WESTBOUND', 'AFTERNOON']",3037
16079,6288,RUTHERFORD RD / ISLINGTON AV,"{'lat': 43.817235, 'lon': -79.600164}",S,,1,"['085', '461', '468']","['WESTBOUND', 'AFTERNOON', 'AFTERNOON']",6288
4461,4461,RICHMOND HILL CENTRE PLATFORM 8,"{'lat': 43.83968, 'lon': -79.425301}",N,,1,"['086', '086', '098|099', '099']","['NORTHBOUND', 'SOUTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",4461
4674,4674,RED MAPLE / HIGH TECH RD,"{'lat': 43.841795, 'lon': -79.422889}",N,,1,"['086', '444']","['NORTHBOUND', 'AFTERNOON']",4674
1001,1001,RED MAPLE RD / ONEIDA CRES,"{'lat': 43.843914, 'lon': -79.424129}",S,,0,"['086', '444']","['NORTHBOUND', 'AFTERNOON']",1001
1002,1002,RED MAPLE RD / BANTRY AV,"{'lat': 43.845371, 'lon': -79.42455}",S,,1,"['086', '444']","['NORTHBOUND', 'AFTERNOON']",1002
1004,1004,RED MAPLE RD / SILVER LINDEN DR,"{'lat': 43.848433, 'lon': -79.426378}",S,,1,"['086', '444']","['NORTHBOUND', 'AFTERNOON']",1004
16257,6393,RED MAPLE RD / COLSTON CT,"{'lat': 43.852045, 'lon': -79.427291}",S,,1,['086'],['NORTHBOUND'],6393
16268,6401,RED MAPLE RD / 16TH AV,"{'lat': 43.85427, 'lon': -79.426438}",S,,1,['086'],['NORTHBOUND'],6401
17643,7317,YONGE ST / 16TH AV,"{'lat': 43.853602, 'lon': -79.432974}",S,,1,"['086', '098|099', '099']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",7317
2474,2474,YONGE ST STOP # 2474,"{'lat': 43.855265, 'lon': -79.43334}",S,,1,"['086', '098|099', '099']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",2474
4304,4304,YONGE ST / OBSERVATORY LANE,"{'lat': 43.858256, 'lon': -79.434036}",S,,1,"['086', '098|099', '099']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",4304
2475,2475,YONGE ST / WELDRICK RD,"{'lat': 43.860022, 'lon': -79.434437}",S,,1,"['086', '098|099', '099']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",2475
2183,2183,WELDRICK RD STOP # 2183,"{'lat': 43.860876, 'lon': -79.432577}",S,,0,['086'],['NORTHBOUND'],2183
2184,2184,WELDRICK RD / CHURCH ST,"{'lat': 43.863215, 'lon': -79.431353}",S,,1,['086'],['NORTHBOUND'],2184
2185,2185,WELDRICK RD STOP # 2185,"{'lat': 43.865793, 'lon': -79.42719}",S,,1,['086'],['NORTHBOUND'],2185
2186,2186,WELDRICK RD / ESSEX AV,"{'lat': 43.866976, 'lon': -79.421829}",S,,0,['086'],['NORTHBOUND'],2186
2187,2187,ESSEX AV / PALISER CRES,"{'lat': 43.868726, 'lon': -79.423149}",S,,1,['086'],['NORTHBOUND'],2187
2188,2188,ESSEX AV / PALMER AV,"{'lat': 43.870179, 'lon': -79.423566}",S,,0,['086'],['NORTHBOUND'],2188
2189,2189,ESSEX AV / ELMWOOD AV,"{'lat': 43.872041, 'lon': -79.423708}",S,,0,['086'],['NORTHBOUND'],2189
2190,2190,ESSEX AV / MAJOR MACKENZIE DR,"{'lat': 43.873902, 'lon': -79.424479}",N,,1,['086'],['NORTHBOUND'],2190
1219,1219,RICHMOND HILL GO STATION PLATFORM 6,"{'lat': 43.875888, 'lon': -79.426188}",N,,1,"['086', '086']","['NORTHBOUND', 'SOUTHBOUND']",1219
2191,2191,NEWKIRK RD / CENTRE ST,"{'lat': 43.877612, 'lon': -79.425623}",S,,1,"['086', '445']","['NORTHBOUND', 'AFTERNOON']",2191
1130,1130,CENTRE ST / BEAVERTON RD,"{'lat': 43.878546, 'lon': -79.421787}",S,,1,"['086', '448']","['NORTHBOUND', 'AFTERNOON']",1130
2826,2826,BAYVIEW AV / CARTIER CRES,"{'lat': 43.882699, 'lon': -79.416943}",S,,1,"['086', '091', '091B']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND']",2826
2192,2192,NEWKIRK RD / SHELLEY RD,"{'lat': 43.879746, 'lon': -79.426708}",S,,1,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2192
2193,2193,NEWKIRK RD / CROSBY AV,"{'lat': 43.882201, 'lon': -79.429176}",S,,1,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2193
2194,2194,NEWKIRK RD / TAYLOR MILLS DR,"{'lat': 43.884104, 'lon': -79.430758}",S,,0,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2194
2195,2195,NEWKIRK RD STOP # 2195,"{'lat': 43.886765, 'lon': -79.431853}",S,,1,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2195
2196,2196,NEWKIRK RD / BEECHY DR,"{'lat': 43.889079, 'lon': -79.432069}",S,,1,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2196
2197,2197,NEWKIRK RD / ELGIN MILLS RD,"{'lat': 43.891294, 'lon': -79.431345}",S,,1,"['086', '445', '448']","['NORTHBOUND', 'AFTERNOON', 'MORNING']",2197
17649,7323,YONGE ST / ELGIN MILLS RD,"{'lat': 43.890207, 'lon': -79.441423}",S,,1,"['086', '098|099', '099', '448']","['NORTHBOUND', 'NORTHBOUND', 'NORTHBOUND', 'MORNING']",7323
4195,4195,BERNARD TERMINAL PLATFORM 3,"{'lat': 43.894543, 'lon': -79.442098}",N,,1,"['086', '086', '445']","['NORTHBOUND', 'SOUTHBOUND', 'AFTERNOON']",4195
2102,2102,DEVONSLEIGH BLVD / BROOKWOOD DR,"{'lat': 43.904954, 'lon': -79.43702}",S,,0,"['086', '447']","['NORTHBOUND', 'AFTERNOON']",2102
2104,2104,DEVONSLEIGH BLVD / SUMMITCREST DR,"{'lat': 43.904903, 'lon': -79.434867}",S,,1,"['086', '447']","['NORTHBOUND', 'AFTERNOON']",2104
2105,2105,DEVONSLEIGH BLVD / SUMMITCREST DR,"{'lat': 43.906044, 'lon': -79.432126}",S,,1,"['086', '447']","['NORTHBOUND', 'AFTERNOON']",2105
2106,2106,DEVONSLEIGH BLVD / LUBA AV,"{'lat': 43.908117, 'lon': -79.432716}",S,,1,"['086', '447']","['NORTHBOUND', 'AFTERNOON']",2106
2107,2107,DEVONSLEIGH BLVD / 19TH AV,"{'lat': 43.909926, 'lon': -79.43462}",S,,1,"['086', '447']","['NORTHBOUND', 'AFTERNOON']",2107
16249,6385,JEFFERSON FOREST DR / MANCINI CRES,"{'lat': 43.911563, 'lon': -79.432}",S,,1,['086'],['NORTHBOUND'],6385
16251,6387,JEFFERSON FOREST DR / SHADOW FALLS,"{'lat': 43.913008, 'lon': -79.432502}",S,,1,['086'],['NORTHBOUND'],6387
4520,4520,SHADOW FALLS DR / WOLF TRAIL CRES,"{'lat': 43.913066, 'lon': -79.435952}",N,,0,"['086', '086', '447', '447']","['NORTHBOUND', 'SOUTHBOUND', 'MORNING', 'AFTERNOON']",4520
4524,4524,JEFFERSON FOREST DR / SHADOW FALLS,"{'lat': 43.916375, 'lon': -79.43706}",S,,1,"['086', '086', '447', '447']","['NORTHBOUND', 'SOUTHBOUND', 'MORNING', 'AFTERNOON']",4524
4523,4523,JEFFERSON FOREST DR / HUNTING RIDGE,"{'lat': 43.916803, 'lon': -79.43481}",S,,1,"['086', '086', '447', '447']","['NORTHBOUND', 'SOUTHBOUND', 'MORNING', 'AFTERNOON']",4523
4522,4522,JEFFERSON FOREST DR / BUSH RIDGES A,"{'lat': 43.915613, 'lon': -79.433112}",S,,1,"['086', '086', '447', '447']","['NORTHBOUND', 'SOUTHBOUND', 'MORNING', 'AFTERNOON']",4522
4521,4521,JEFFERSON FOREST DR / SHADOW FALLS,"{'lat': 43.913428, 'lon': -79.43276}",N,,1,"['086', '086', '447', '447']","['NORTHBOUND', 'SOUTHBOUND', 'MORNING', 'AFTERNOON']",4521
16250,6386,JEFFERSON FOREST DR / MAGDALAN CRES,"{'lat': 43.912081, 'lon': -79.432265}",S,,1,['086'],['SOUTHBOUND'],6386
2111,2111,DEVONSLEIGH BLVD / FALLING RIVER DR,"{'lat': 43.909347, 'lon': -79.434518}",S,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2111
2112,2112,DEVONSLEIGH BLVD / LUBA AV,"{'lat': 43.908081, 'lon': -79.432869}",S,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2112
2113,2113,DEVONSLEIGH BLVD / SWAN CRT,"{'lat': 43.906514, 'lon': -79.432208}",S,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2113
2114,2114,DEVONSLEIGH BLVD / LARK CRES,"{'lat': 43.905058, 'lon': -79.43467}",S,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2114
2115,2115,DEVONSLEIGH BLVD / ATLAS CRT,"{'lat': 43.904813, 'lon': -79.436588}",S,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2115
2101,2101,DEVONSLEIGH BLVD / WOODSTONE AV,"{'lat': 43.905785, 'lon': -79.440859}",N,,1,"['086', '447']","['SOUTHBOUND', 'MORNING']",2101
16382,6410,YORKLAND ST / SILVERWOOD AV,"{'lat': 43.899734, 'lon': -79.439569}",S,,1,['086'],['SOUTHBOUND'],6410
4496,4496,BERNARD AV / YORKLAND ST,"{'lat': 43.89525, 'lon': -79.439307}",S,,1,"['086', '447']","['SOUTHBOUND', 'AFTERNOON']",4496
2118,2118,YORKLAND ST / JUSTUS DR,"{'lat': 43.893018, 'lon': -79.438904}",S,,1,['086'],['SOUTHBOUND'],2118
2119,2119,YORKLAND ST STOP # 2119,"{'lat': 43.891238, 'lon': -79.438924}",S,,1,['086'],['SOUTHBOUND'],2119
2131,2131,NEWKIRK RD / BEECHY DR,"{'lat': 43.88932, 'lon': -79.43229}",S,,1,"['086', '448']","['SOUTHBOUND', 'AFTERNOON']",2131
2132,2132,NEWKIRK RD STOP # 2132,"{'lat': 43.88674, 'lon': -79.432011}",S,,1,"['086', '448']","['SOUTHBOUND', 'AFTERNOON']",2132
2133,2133,NEWKIRK RD / TAYLOR MILLS DR,"{'lat': 43.883931, 'lon': -79.430865}",S,,0,"['086', '448']","['SOUTHBOUND', 'AFTERNOON']",2133
2134,2134,NEWKIRK RD / CROSBY AV,"{'lat': 43.882435, 'lon': -79.429694}",S,,1,"['086', '448']","['SOUTHBOUND', 'AFTERNOON']",2134
2135,2135,NEWKIRK RD / SHELLEY RD,"{'lat': 43.879554, 'lon': -79.426724}",S,,1,"['086', '448']","['SOUTHBOUND', 'AFTERNOON']",2135
2136,2136,NEWKIRK RD / CENTRE ST,"{'lat': 43.877914, 'lon': -79.425959}",S,,1,['086'],['SOUTHBOUND'],2136
2862,2862,BAYVIEW AV / CARTIER CRES,"{'lat': 43.882953, 'lon': -79.417259}",S,,1,"['086', '091', '091B', '408']","['SOUTHBOUND', 'SOUTHBOUND', 'SOUTHBOUND', 'AFTERNOON']",2862
